"","cdatetime","district","crime_level","longitude","latitude","registry_number","sum_acomulated","mean_acomulated"
"2259",2006-01-10,6,8,-121.4352432,38.53951607,2259,10365,4.58831341301461
"2260",2006-01-10,2,2,-121.4260658,38.63253662,2260,10367,4.58716814159292
"2261",2006-01-10,2,4,-121.4238252,38.5978936,2261,10371,4.58690844758956
"2262",2006-01-10,5,1,-121.4503108,38.47429277,2262,10372,4.58532272325376
"2263",2006-01-10,1,4,-121.5096441,38.65941872,2263,10376,4.58506407423774
"2264",2006-01-10,5,7,-121.4912852,38.47215453,2264,10383,4.58613074204947
"2265",2006-01-10,2,4,-121.4569463,38.61874708,2265,10387,4.58587196467991
"2266",2006-01-10,3,7,-121.482654,38.57829626,2266,10394,4.58693733451015
"2267",2006-01-10,5,7,-121.4718913,38.49547672,2267,10401,4.58800176444641
"2268",2006-01-10,4,7,-121.5302484,38.50990576,2268,10408,4.58906525573192
"2269",2006-01-10,1,7,-121.5295379,38.66123935,2269,10415,4.59012780960776
"2270",2006-01-10,6,7,-121.4335119,38.52285617,2270,10422,4.59118942731278
"2271",2006-01-10,6,5,-121.4448282,38.52983357,2271,10427,4.59136944077499
"2272",2006-01-10,2,5,-121.4230206,38.61041662,2272,10432,4.59154929577465
"2273",2006-01-10,4,7,-121.5224402,38.52991087,2273,10439,4.59260888693357
"2274",2006-01-10,1,7,-121.4756171,38.62809515,2274,10446,4.59366754617414
"2275",2006-01-10,6,6,-121.4647446,38.53760783,2275,10452,4.59428571428571
"2276",2006-01-10,6,5,-121.4407606,38.53634384,2276,10457,4.59446397188049
"2277",2006-01-10,1,5,-121.4966948,38.62648616,2277,10462,4.59464207290294
"2278",2006-01-10,6,7,-121.4455298,38.52501505,2278,10469,4.59569798068481
"2279",2006-01-10,3,5,-121.4698616,38.57732399,2279,10474,4.59587538394032
"2280",2006-01-10,3,7,-121.483399,38.57493581,2280,10481,4.5969298245614
"2281",2006-01-10,4,1,-121.4793485,38.51213446,2281,10482,4.59535291538799
"2282",2006-01-10,5,7,-121.4301179,38.45585205,2282,10489,4.59640666082384
"2283",2006-01-10,6,1,-121.4593645,38.54677899,2283,10490,4.59483136224266
"2284",2006-01-10,4,5,-121.4793485,38.51213446,2284,10495,4.59500875656743
"2285",2006-01-10,6,3,-121.4424934,38.52709836,2285,10498,4.59431072210066
"2286",2006-01-10,2,1,-121.4547111,38.62863295,2286,10499,4.59273840769904
"2287",2006-01-10,2,7,-121.4581238,38.64479784,2287,10506,4.59379099256668
"2288",2006-01-10,6,1,-121.4665635,38.54918489,2288,10507,4.59222027972028
"2289",2006-01-10,1,1,-121.4745819,38.64316291,2289,10508,4.59065093927479
"2290",2006-01-10,2,5,-121.4381896,38.64578755,2290,10513,4.59082969432314
"2291",2006-01-10,4,1,-121.507079,38.53408342,2291,10514,4.58926233085989
"2292",2006-01-10,6,3,-121.4703231,38.53166382,2292,10517,4.58856893542757
"2293",2006-01-10,3,5,-121.4049517,38.55211647,2293,10522,4.58874836458788
"2294",2006-01-10,3,2,-121.4855038,38.58428687,2294,10524,4.58761987794246
"2295",2006-01-10,1,7,-121.4927929,38.61009514,2295,10531,4.58867102396514
"2296",2006-01-10,4,3,-121.4712477,38.52718667,2296,10534,4.58797909407665
"2297",2006-01-10,3,4,-121.4785616,38.57633652,2297,10538,4.58772311710927
"2298",2006-01-10,1,5,-121.491563,38.61521091,2298,10543,4.58790252393386
"2299",2006-01-10,2,2,-121.4504318,38.6161187,2299,10545,4.58677685950413
"2300",2006-01-10,2,3,-121.4313716,38.63358427,2300,10548,4.58608695652174
"2301",2006-01-10,6,1,-121.4715398,38.55477924,2301,10549,4.5845284658844
"2302",2006-01-10,5,8,-121.42717,38.47421612,2302,10557,4.58601216333623
"2303",2006-01-10,6,1,-121.4140049,38.506135,2303,10558,4.58445505861919
"2304",2006-01-10,5,8,-121.4595052,38.49311839,2304,10566,4.5859375
"2305",2006-01-10,4,5,-121.5187097,38.51183814,2305,10571,4.58611713665944
"2306",2006-01-10,5,5,-121.4708286,38.493179,2306,10576,4.58629661751951
"2307",2006-01-10,1,5,-121.4920785,38.6140791,2307,10581,4.58647594278283
"2308",2006-01-10,4,7,-121.5185972,38.51297449,2308,10588,4.58752166377816
"2309",2006-01-10,6,5,-121.4274484,38.51052171,2309,10593,4.58770030316154
"2310",2006-01-10,3,7,-121.4791371,38.57368379,2310,10600,4.58874458874459
"2311",2006-01-10,5,1,-121.5013123,38.48131474,2311,10601,4.58719169190826
"2312",2006-01-10,6,5,-121.4162355,38.52567,2312,10606,4.58737024221453
"2313",2006-01-10,6,1,-121.4698767,38.55317349,2313,10607,4.58581928231734
"2314",2006-01-10,6,5,-121.4471706,38.52935875,2314,10612,4.58599827139153
"2315",2006-01-10,2,5,-121.4590874,38.62024815,2315,10617,4.58617710583153
"2316",2006-01-10,2,7,-121.4231806,38.61054373,2316,10624,4.58721934369603
"2317",2006-01-10,6,5,-121.4065734,38.53876024,2317,10629,4.58739749676306
"2318",2006-01-10,1,5,-121.5064872,38.62928795,2318,10634,4.58757549611734
"2319",2006-01-10,6,1,-121.4724356,38.55612335,2319,10635,4.58602846054334
"2320",2006-01-10,1,9,-121.4948028,38.61536788,2320,10644,4.58793103448276
"2321",2006-01-10,6,1,-121.4392101,38.55080199,2321,10645,4.58638517880224
"2322",2006-01-10,3,3,-121.4903293,38.58068906,2322,10648,4.58570198105082
"2323",2006-01-10,3,7,-121.4745598,38.57966847,2323,10655,4.58674128282393
"2324",2006-01-10,1,6,-121.4767711,38.62824591,2324,10661,4.58734939759036
"2325",2006-01-10,6,7,-121.4095907,38.51084657,2325,10668,4.58838709677419
"2326",2006-01-10,5,5,-121.4762198,38.48412546,2326,10673,4.58856405846948
"2327",2006-01-10,6,5,-121.4551842,38.55619719,2327,10678,4.58874086807048
"2328",2006-01-10,5,5,-121.4161718,38.46337225,2328,10683,4.5889175257732
"2329",2006-01-10,4,1,-121.4907389,38.53849952,2329,10684,4.587376556462
"2330",2006-01-10,2,2,-121.4562911,38.64270234,2330,10686,4.5862660944206
"2331",2006-01-10,5,1,-121.505075,38.48126775,2331,10687,4.58472758472758
"2332",2006-01-10,6,1,-121.4630967,38.55078622,2332,10688,4.58319039451115
"2333",2006-01-10,5,1,-121.4292715,38.43809806,2333,10689,4.58165452207458
"2334",2006-01-10,5,1,-121.4292715,38.43809806,2334,10690,4.58011996572408
"2335",2006-01-10,2,2,-121.4461937,38.61112011,2335,10692,4.57901498929336
"2336",2006-01-10,2,5,-121.4478727,38.63472676,2336,10697,4.57919520547945
"2337",2006-01-10,4,7,-121.4973062,38.49708379,2337,10704,4.58023106546855
"2338",2006-01-10,4,7,-121.5192421,38.53345635,2338,10711,4.58126603934987
"2339",2006-01-11,4,7,-121.5314103,38.47504537,2339,10718,4.58230012825994
"2340",2006-01-11,3,1,-121.4696312,38.57115555,2340,10719,4.58076923076923
"2341",2006-01-11,4,4,-121.4863745,38.52604112,2341,10723,4.58052114480991
"2342",2006-01-11,4,4,-121.5313861,38.47501232,2342,10727,4.5802732707088
"2343",2006-01-11,2,4,-121.4533125,38.60286119,2343,10731,4.58002560819462
"2344",2006-01-11,1,3,-121.4799069,38.608676,2344,10734,4.57935153583618
"2345",2006-01-11,1,6,-121.5055012,38.6715134,2345,10740,4.57995735607676
"2346",2006-01-11,3,7,-121.4043052,38.55123169,2346,10747,4.58098891730605
"2347",2006-01-11,2,3,-121.4438554,38.61655961,2347,10750,4.58031529612271
"2348",2006-01-11,5,3,-121.4724244,38.48149132,2348,10753,4.57964224872232
"2349",2006-01-11,5,5,-121.4530858,38.48230213,2349,10758,4.57982120051086
"2350",2006-01-11,2,3,-121.4291487,38.64493057,2350,10761,4.57914893617021
"2351",2006-01-11,3,1,-121.4775255,38.58215599,2351,10762,4.57762654189707
"2352",2006-01-11,4,5,-121.4827348,38.49575914,2352,10767,4.57780612244898
"2353",2006-01-11,3,2,-121.4104346,38.55721356,2353,10769,4.57671058223544
"2354",2006-01-11,2,6,-121.4438793,38.61394284,2354,10775,4.57731520815633
"2355",2006-01-11,4,7,-121.5036133,38.49605385,2355,10782,4.57834394904459
"2356",2006-01-11,2,3,-121.441537,38.62612905,2356,10785,4.5776740237691
"2357",2006-01-11,1,7,-121.4745819,38.64316291,2357,10792,4.57870173949936
"2358",2006-01-11,2,5,-121.4220758,38.60781149,2358,10797,4.57888040712468
"2359",2006-01-11,3,2,-121.4521612,38.57052225,2359,10799,4.57778719796524
"2360",2006-01-11,2,5,-121.4423479,38.64775726,2360,10804,4.57796610169492
"2361",2006-01-11,4,7,-121.5183333,38.51272351,2361,10811,4.57899195256247
"2362",2006-01-11,6,2,-121.4671318,38.55128541,2362,10813,4.57790008467401
"2363",2006-01-11,5,1,-121.4608299,38.48472747,2363,10814,4.57638595006348
"2364",2006-01-11,6,7,-121.4364025,38.53128662,2364,10821,4.57741116751269
"2365",2006-01-11,2,2,-121.4199574,38.60107058,2365,10823,4.57632135306554
"2366",2006-01-11,3,7,-121.4862332,38.56946478,2366,10830,4.57734573119189
"2367",2006-01-11,1,1,-121.471755,38.6112148,2367,10831,4.5758343895226
"2368",2006-01-11,3,5,-121.5074956,38.56845333,2368,10836,4.57601351351351
"2369",2006-01-11,3,6,-121.492564,38.57143409,2369,10842,4.5766146053187
"2370",2006-01-11,4,3,-121.5332347,38.49788243,2370,10845,4.57594936708861
"2371",2006-01-11,4,6,-121.4808562,38.50039411,2371,10851,4.57654997891185
"2372",2006-01-11,3,7,-121.3859386,38.55056728,2372,10858,4.57757166947723
"2373",2006-01-11,2,7,-121.4425742,38.63046166,2373,10865,4.57859249894648
"2374",2006-01-11,2,5,-121.4331423,38.63763772,2374,10870,4.5787700084246
"2375",2006-01-11,1,5,-121.5221311,38.62776914,2375,10875,4.57894736842105
"2376",2006-01-11,2,5,-121.4599427,38.65012521,2376,10880,4.57912457912458
"2377",2006-01-11,3,7,-121.3846687,38.56442488,2377,10887,4.58014303744215
"2378",2006-01-11,6,3,-121.4222955,38.50596801,2378,10890,4.57947855340622
"2379",2006-01-11,2,7,-121.4385384,38.62329722,2379,10897,4.58049600672551
"2380",2006-01-11,3,7,-121.4054638,38.55108662,2380,10904,4.58151260504202
"2381",2006-01-11,1,7,-121.5048486,38.65956858,2381,10911,4.58252834943301
"2382",2006-01-11,2,3,-121.438413,38.65831287,2382,10914,4.58186397984887
"2383",2006-01-11,4,7,-121.5181204,38.48782523,2383,10921,4.5828787242971
"2384",2006-01-11,2,5,-121.4284714,38.59971248,2384,10926,4.58305369127517
"2385",2006-01-11,1,1,-121.5396858,38.64302793,2385,10927,4.58155136268344
"2386",2006-01-11,1,1,-121.4988152,38.61266409,2386,10928,4.58005029337804
"2387",2006-01-11,1,6,-121.4890137,38.61344504,2387,10934,4.58064516129032
"2388",2006-01-11,2,7,-121.423624,38.61283605,2388,10941,4.58165829145729
"2389",2006-01-11,3,7,-121.4903653,38.57173197,2389,10948,4.5826705734617
"2390",2006-01-11,2,6,-121.451819,38.65875599,2390,10954,4.58326359832636
"2391",2006-01-11,5,3,-121.4859396,38.48934244,2391,10957,4.58260142199916
"2392",2006-01-11,2,5,-121.4438493,38.63484756,2392,10962,4.58277591973244
"2393",2006-01-11,5,5,-121.4654193,38.48160193,2393,10967,4.58295027162557
"2394",2006-01-11,2,3,-121.4377865,38.6569451,2394,10970,4.58228905597327
"2395",2006-01-11,3,2,-121.4984069,38.5791674,2395,10972,4.5812108559499
"2396",2006-01-11,6,7,-121.4321259,38.50726336,2396,10979,4.5822203672788
"2397",2006-01-11,3,2,-121.465972,38.57262977,2397,10981,4.58114309553609
"2398",2006-01-11,3,1,-121.4938681,38.58285466,2398,10982,4.57964970809008
"2399",2006-01-11,5,6,-121.4951552,38.48947366,2399,10988,4.58024176740308
"2400",2006-01-11,5,7,-121.468123,38.47317612,2400,10995,4.58125
"2401",2006-01-11,6,7,-121.471825,38.53514705,2401,11002,4.58225739275302
"2402",2006-01-11,5,7,-121.4990513,38.48292781,2402,11009,4.58326394671107
"2403",2006-01-11,3,6,-121.4300538,38.55451921,2403,11015,4.58385351643779
"2404",2006-01-11,2,1,-121.4458043,38.61483626,2404,11016,4.58236272878536
"2405",2006-01-11,3,4,-121.4832354,38.59124596,2405,11020,4.58212058212058
"2406",2006-01-11,2,3,-121.4268781,38.6111909,2406,11023,4.58146300914381
"2407",2006-01-11,3,1,-121.4916456,38.58104084,2407,11024,4.57997507270461
"2408",2006-01-11,3,1,-121.481959,38.5906691,2408,11025,4.57848837209302
"2409",2006-01-11,3,5,-121.4883415,38.587136,2409,11030,4.57866334578663
"2410",2006-01-11,2,6,-121.4347477,38.63475409,2410,11036,4.57925311203319
"2411",2006-01-11,4,4,-121.4737197,38.49580633,2411,11040,4.57901285773538
"2412",2006-01-11,3,1,-121.481959,38.5906691,2412,11041,4.57752902155887
"2413",2006-01-11,3,1,-121.5014414,38.58243993,2413,11042,4.57604641525073
"2414",2006-01-11,1,7,-121.4989028,38.62610032,2414,11049,4.57705053852527
"2415",2006-01-11,6,1,-121.4256229,38.54804158,2415,11050,4.57556935817805
"2416",2006-01-11,4,7,-121.4982191,38.52131791,2416,11057,4.57657284768212
"2417",2006-01-11,5,7,-121.4216597,38.46753799,2417,11064,4.57757550682664
"2418",2006-01-11,4,7,-121.4866729,38.56037767,2418,11071,4.57857733664185
"2419",2006-01-11,1,7,-121.4790946,38.6101634,2419,11078,4.57957833815626
"2420",2006-01-11,3,1,-121.4974099,38.58314743,2420,11079,4.57809917355372
"2421",2006-01-11,4,1,-121.4829201,38.50684258,2421,11080,4.57662123089632
"2422",2006-01-11,3,2,-121.4102522,38.57209021,2422,11082,4.57555739058629
"2423",2006-01-11,2,7,-121.4522227,38.63448929,2423,11089,4.57655798596781
"2424",2006-01-11,5,4,-121.4281268,38.47295223,2424,11093,4.5763201320132
"2425",2006-01-11,3,7,-121.4107516,38.54888945,2425,11100,4.57731958762887
"2426",2006-01-11,6,1,-121.4467668,38.54672494,2426,11101,4.57584501236603
"2427",2006-01-11,6,5,-121.4442915,38.52469057,2427,11106,4.57601977750309
"2428",2006-01-11,3,2,-121.4832354,38.59124596,2428,11108,4.57495881383855
"2429",2006-01-11,4,1,-121.4908853,38.5488551,2429,11109,4.57348703170029
"2430",2006-01-11,3,4,-121.4908532,38.56855432,2430,11113,4.57325102880658
"2431",2006-01-11,3,1,-121.4981108,38.58148094,2431,11114,4.57178116001645
"2432",2006-01-11,6,3,-121.4687016,38.54850275,2432,11117,4.57113486842105
"2433",2006-01-11,3,5,-121.4861182,38.57087568,2433,11122,4.57131113851213
"2434",2006-01-11,2,3,-121.4578571,38.63980996,2434,11125,4.57066557107642
"2435",2006-01-11,3,1,-121.48322,38.58612197,2435,11126,4.56919917864476
"2436",2006-01-11,6,1,-121.4386867,38.54665856,2436,11127,4.56773399014778
"2437",2006-01-11,5,5,-121.4363632,38.46365645,2437,11132,4.56791136643414
"2438",2006-01-11,3,5,-121.4701627,38.57164676,2438,11137,4.56808859721083
"2439",2006-01-11,1,5,-121.5234154,38.62783484,2439,11142,4.56826568265683
"2440",2006-01-11,4,5,-121.5395917,38.50963304,2440,11147,4.56844262295082
"2441",2006-01-11,4,6,-121.4960208,38.55199422,2441,11153,4.56902908643998
"2442",2006-01-11,4,7,-121.5002562,38.51692224,2442,11160,4.57002457002457
"2443",2006-01-11,6,1,-121.4667542,38.53863585,2443,11161,4.56856324191568
"2444",2006-01-11,6,1,-121.4674364,38.55451604,2444,11162,4.5671031096563
"2445",2006-01-11,4,8,-121.5178296,38.50812472,2445,11170,4.56850715746421
"2446",2006-01-11,3,4,-121.4956981,38.57686552,2446,11174,4.56827473426002
"2447",2006-01-11,2,4,-121.4487811,38.61460058,2447,11178,4.56804250102166
"2448",2006-01-11,4,1,-121.4937694,38.53514629,2448,11179,4.56658496732026
"2449",2006-01-11,3,1,-121.483793,38.58138778,2449,11180,4.56512862392813
"2450",2006-01-11,3,1,-121.5078603,38.57795857,2450,11181,4.56367346938775
"2451",2006-01-11,6,1,-121.4316473,38.51690753,2451,11182,4.56221950224398
"2452",2006-01-11,2,2,-121.4303406,38.59657483,2452,11184,4.56117455138662
"2453",2006-01-11,2,6,-121.4496554,38.61377272,2453,11190,4.56176110884631
"2454",2006-01-11,6,4,-121.4681974,38.53450711,2454,11194,4.56153219233904
"2455",2006-01-11,5,7,-121.5027455,38.47566977,2455,11201,4.56252545824847
"2456",2006-01-11,4,4,-121.4946473,38.53361515,2456,11205,4.56229641693811
"2457",2006-01-11,5,8,-121.4840434,38.49502083,2457,11213,4.56369556369556
"2458",2006-01-11,3,1,-121.4892102,38.57917936,2458,11214,4.56224572823434
"2459",2006-01-11,3,5,-121.4100955,38.55719536,2459,11219,4.56242374949166
"2460",2006-01-11,3,4,-121.4920847,38.58176769,2460,11223,4.56219512195122
"2461",2006-01-11,5,1,-121.4179521,38.46175837,2461,11224,4.5607476635514
"2462",2006-01-11,6,1,-121.4215197,38.5262375,2462,11225,4.55930138099106
"2463",2006-01-11,3,1,-121.4987072,38.5797426,2463,11226,4.557856272838
"2464",2006-01-11,6,1,-121.4311068,38.53955897,2464,11227,4.55641233766234
"2465",2006-01-11,4,4,-121.5084361,38.54718182,2465,11231,4.55618661257606
"2466",2006-01-11,3,3,-121.4826732,38.57372161,2466,11234,4.55555555555556
"2467",2006-01-11,6,1,-121.4111198,38.51613758,2467,11235,4.55411430887718
"2468",2006-01-11,6,1,-121.4162304,38.53015137,2468,11236,4.55267423014587
"2469",2006-01-11,3,6,-121.4879497,38.58615671,2469,11242,4.55326042932361
"2470",2006-01-11,6,1,-121.416569,38.52635817,2470,11243,4.55182186234818
"2471",2006-01-11,6,7,-121.4687076,38.53735699,2471,11250,4.55281262646702
"2472",2006-01-11,4,4,-121.510727,38.4971084,2472,11254,4.55258899676375
"2473",2006-01-11,2,1,-121.463553,38.6296408,2473,11255,4.55115244642135
"2474",2006-01-11,6,1,-121.465047,38.53877351,2474,11256,4.54971705739693
"2475",2006-01-11,6,6,-121.4438874,38.52496323,2475,11262,4.55030303030303
"2476",2006-01-11,6,1,-121.422581,38.52943634,2476,11263,4.54886914378029
"2477",2006-01-11,2,6,-121.421127,38.61390001,2477,11269,4.54945498587
"2478",2006-01-11,4,3,-121.5346969,38.50298477,2478,11272,4.54882970137207
"2479",2006-01-11,6,2,-121.4137141,38.52835927,2479,11274,4.54780153287616
"2480",2006-01-11,6,1,-121.422581,38.52943634,2480,11275,4.54637096774194
"2481",2006-01-11,6,1,-121.422581,38.52943634,2481,11276,4.54494155582426
"2482",2006-01-11,5,3,-121.4561777,38.47676441,2482,11279,4.54431909750201
"2483",2006-01-11,6,1,-121.4143431,38.5322315,2483,11280,4.54289166331051
"2484",2006-01-11,4,1,-121.5346969,38.50298477,2484,11281,4.5414653784219
"2485",2006-01-11,2,5,-121.4461579,38.62834524,2485,11286,4.54164989939638
"2486",2006-01-11,2,5,-121.4169566,38.63297991,2486,11291,4.54183427192277
"2487",2006-01-11,5,5,-121.4732803,38.493322,2487,11296,4.54201849618014
"2488",2006-01-11,5,7,-121.5029365,38.48285946,2488,11303,4.54300643086817
"2489",2006-01-11,3,7,-121.5011657,38.58184562,2489,11310,4.54399357171555
"2490",2006-01-11,6,1,-121.4111198,38.51613758,2490,11311,4.5425702811245
"2491",2006-01-11,6,1,-121.419027,38.53315305,2491,11312,4.54114813327981
"2492",2006-01-11,6,1,-121.4120437,38.52745012,2492,11313,4.53972712680578
"2493",2006-01-11,6,1,-121.422343,38.52860039,2493,11314,4.53830726032892
"2494",2006-01-11,6,1,-121.4211872,38.5288747,2494,11315,4.53688853247795
"2495",2006-01-11,6,1,-121.4186887,38.52962554,2495,11316,4.53547094188377
"2496",2006-01-11,4,4,-121.511165,38.56124982,2496,11320,4.53525641025641
"2497",2006-01-11,4,1,-121.5105536,38.49641294,2497,11321,4.53384060873048
"2498",2006-01-11,6,1,-121.4198513,38.52679481,2498,11322,4.5324259407526
"2499",2006-01-11,6,1,-121.4254625,38.54146972,2499,11323,4.53101240496198
"2500",2006-01-11,6,1,-121.4173663,38.53017083,2500,11324,4.5296
"2501",2006-01-11,2,1,-121.423349,38.59664183,2501,11325,4.5281887245102
"2502",2006-01-11,1,4,-121.5161468,38.65847399,2502,11329,4.52797761790568
"2503",2006-01-11,4,6,-121.4829107,38.55542922,2503,11335,4.52856572113464
"2504",2006-01-11,4,5,-121.4793661,38.49869042,2504,11340,4.52875399361022
"2505",2006-01-11,6,1,-121.4115532,38.52758492,2505,11341,4.52734530938124
"2506",2006-01-11,5,1,-121.4196575,38.47581524,2506,11342,4.52593774940144
"2507",2006-01-11,6,1,-121.4178524,38.53057968,2507,11343,4.52453131232549
"2508",2006-01-11,4,6,-121.4712477,38.52718667,2508,11349,4.52511961722488
"2509",2006-01-11,5,7,-121.4592772,38.49601155,2509,11356,4.526106018334
"2510",2006-01-11,6,1,-121.422338,38.52792486,2510,11357,4.52470119521912
"2511",2006-01-11,4,5,-121.5247086,38.49372331,2511,11362,4.52489048187973
"2512",2006-01-11,6,6,-121.4576223,38.54874242,2512,11368,4.52547770700637
"2513",2006-01-11,4,5,-121.5151766,38.48658549,2513,11373,4.52566653402308
"2514",2006-01-11,6,1,-121.4173676,38.53044268,2514,11374,4.52426412092283
"2515",2006-01-11,6,6,-121.4681928,38.52997079,2515,11380,4.52485089463221
"2516",2006-01-11,6,1,-121.4211933,38.53114288,2516,11381,4.52344992050874
"2517",2006-01-11,4,6,-121.47238,38.49742308,2517,11387,4.52403655145014
"2518",2006-01-11,4,8,-121.4790195,38.51554344,2518,11395,4.52541699761716
"2519",2006-01-11,6,1,-121.4170325,38.53166844,2519,11396,4.52401746724891
"2520",2006-01-11,4,5,-121.5222477,38.49180749,2520,11401,4.52420634920635
"2521",2006-01-11,2,3,-121.440024,38.62489157,2521,11404,4.52360174533915
"2522",2006-01-11,3,8,-121.3908868,38.54439581,2522,11412,4.52498017446471
"2523",2006-01-11,6,1,-121.4108607,38.53144221,2523,11413,4.52358303606817
"2524",2006-01-11,2,2,-121.4470317,38.61000927,2524,11415,4.52258320126783
"2525",2006-01-11,6,1,-121.4108607,38.53144221,2525,11416,4.52118811881188
"2526",2006-01-11,6,1,-121.4107513,38.53114234,2526,11417,4.51979414093428
"2527",2006-01-11,6,1,-121.4120459,38.52676364,2527,11418,4.5184012663237
"2528",2006-01-11,2,5,-121.4259738,38.60918188,2528,11423,4.5185917721519
"2529",2006-01-11,6,1,-121.4538401,38.54675579,2529,11424,4.51720047449585
"2530",2006-01-11,4,4,-121.5222888,38.4955943,2530,11428,4.51699604743083
"2531",2006-01-11,6,1,-121.4120459,38.52676364,2531,11429,4.51560647965231
"2532",2006-01-11,6,1,-121.4206712,38.53043731,2532,11430,4.51421800947867
